Facility_INSPIRE_ID;parentCompanyName;nameOfFeature;mainActivityCode;mainActivityName;pointGeometryLon;pointGeometryLat;streetName;buildingNumber;city;postalCode;countryCode;reportingYear;status;CompetentAuthorityEPRTRId;authorityName;authorityTelephoneNo;facilityId;x;y
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100210739.ProductionFacility;Hangon kaupunki;Hangon kaupunki, Koverharin terästehtaan kaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;23.20696;59.87917;Koverharintie;303;Lappohja;10820;FI;2019;functional;9847.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100210739;287739;6644035
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100211305.ProductionFacility;Hämeenkyrön Voima Oy;Hämeenkyrön Voima Oy, Hämeenkyrön Voima Oy:n voimalaitos;1(c);Thermal power stations and other combustion installations;23.18673;61.66824;Tehtaantie;9;Kyröskoski;39200;FI;2019;functional;9848.0;Centre for Economic Development, Transport and the Environment for Pirkanmaa;0295036000;0100211305;298185;6843137
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100212202.ProductionFacility;Fingrid Oyj;Fingrid Oyj, Forssan varavoimalaitos;1(c);Thermal power stations and other combustion installations;23.56451;60.80353;Varavoimalantie;6;Forssa;30420;FI;2019;functional;9851.0;Centre for Economic Development, Transport and the Environment for Häme;0295025000;0100212202;313101;6745798
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100215000.ProductionFacility;Ball Beverage Packaging Mäntsälä Oy;Ball Beverage Packaging Mäntsälä Oy, alumiinitölkkitehdas;9(c);Installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating;25.28242;60.59427;Mattilantie;60;Numminen;04660;FI;2019;functional;9853.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100215000;405928;6718825
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100215001.ProductionFacility;Vantaan Energia Oy;Vantaan Energia Oy, Jätevoimala;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;25.12936;60.26051;Långmosseninkuja;1;Vantaa;01200;FI;2019;functional;9854.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100215001;396491;6681892
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100215539.ProductionFacility;Billerud Finland Oy;Billerud Finland Oy, Pietarsaaren paperitehdas;6(b);Industrial plants for the production of paper and board and other primary wood products (such as chipboard, fibreboard and plywood);22.70432;63.7017;Luodontie;149;Pietarsaari;68600;FI;2019;functional;9855.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;0295027500;0100215539;287773;7070911
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100216605.ProductionFacility;Lohjan Biolämpö Oy;Lohjan Biolämpö Oy, Lämpölaitos;1(c);Thermal power stations and other combustion installations;24.05328;60.2546;Tehtaankatu;1;Lohja;08100;FI;2019;functional;9856.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100216605;336940;6683408
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100218688.ProductionFacility;Sotkamo Silver Oy;Sotkamo Silver Oy, Tipaksen hopeakaivos;3(a);Underground mining and related operations;29.03696;63.93628;Hopeatie;20;Sotkamo;88600;FI;2019;functional;9857.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0100218688;599846;7091508
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100219927.ProductionFacility;Fortum Waste Solutions Oy;Fortum Waste Solutions Oy, Valkeakosken teollisuusjätekeskus, Valkeakoski;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;23.97744;61.2591;Marjosaarentie;;Valkeakoski;37600;FI;2019;functional;9859.0;Centre for Economic Development, Transport and the Environment for Pirkanmaa;0295036000;0100219927;337896;6795398
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100219935.ProductionFacility;Ylihuhtalan Tila Oy;Ylihuhtalan Tila Oy, Broilerlihantuotanto;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Kauhava;;FI;2019;functional;9860.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100219935;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100221910.ProductionFacility;Broilerinlihan tuotanto, Oripää;Broilerinlihan tuotanto, Oripää;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Oripää;;FI;2019;functional;9862.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;;0100221910;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222037.ProductionFacility;Metsä Fibre Oy;Metsä Fibre Oy, Kilteisen teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;28.64494;61.09567;Kilteisentie;482;Joutseno;54100;FI;2019;functional;9864.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222037;588694;6774558
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222039.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Sunilan teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;26.95564;60.48749;Sunilantie;1;Sunila;48900;FI;2019;functional;9865.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222039;497562;6705705
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222044.ProductionFacility;UPM-Kymmene Oyj Kymi;UPM-Kymmene Oyj Kymi, Lamminmäen teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;26.49074;60.86689;Vehkosillantie;180;Koria;45160;FI;2019;functional;9866.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222044;472341;6748068
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222045.ProductionFacility;UPM-Kymmene Oyj;UPM-Kymmene Oyj, Kaukaan Tuosan teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;28.25129;61.09441;Kaukaantie;16;Lappeenranta;53200;FI;2019;functional;9867.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222045;567473;6773948
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222092.ProductionFacility;Stora Enso Oyj;Stora Enso Oyj, Imatran Laurinniemen teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;28.82062;61.24871;Kanavaranta;1;Imatra;55800;FI;2019;functional;9868.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222092;597690;6791851
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222135.ProductionFacility;Stora Enso Publication Papers Oy Ltd;Stora Enso Publication Papers Oy Ltd, Inkeroisten Karhunkankaan teollisuuskaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;26.83455;60.72389;Okansuora;21;Inkeroinen;46900;FI;2019;functional;9869.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100222135;490974;6732045
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222339.ProductionFacility;Vantaan Energia Oy;Vantaan Energia Oy, Variston lämpökeskus;1(c);Thermal power stations and other combustion installations;24.82836;60.28313;Raappavuorentie;38;Vantaa;01600;FI;2019;functional;9870.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100222339;379922;6684920
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100222765.ProductionFacility;Riikinvoima Oy;Riikinvoima Oy, Jätteenpolttolaitos;5(b);Installations for the incineration of non-hazardous waste in the scope of Directive 2000/76/EC of the European Parliament and of the Council of 4 December 2000 on the incineration of waste;27.74137;62.37297;Riikinnevantie;153;Leppävirta;79130;FI;2019;functional;9871.0;Centre for Economic Development, Transport and the Environment for North Savo;0295026500;0100222765;538355;6915950
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223032.ProductionFacility;JL-Terminaali Oy;JL-Terminaali Oy, Joensuu;5(a);Installations for the recovery or disposal of hazardous waste;29.79378;62.62928;Aspitie;32;Joensuu;80100;FI;2019;functional;9872.0;Centre for Economic Development, Transport and the Environment for North Karelia;0295026000;0100223032;643271;6947389
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223231.ProductionFacility;Ravintoraisio Oy;Ravintoraisio Oy, Benecol yksikkö;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;22.13812;60.48331;Raisionkaari;55;Raisio;21200;FI;2019;functional;9873.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100223231;232946;6715107
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223236.ProductionFacility;Raisioaqua Oy;Raisioaqua Oy, Raision kalanrehutehdas;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.13137;60.48338;;;;;FI;2019;functional;9874.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100223236;232576;6715142
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223244.ProductionFacility;Ravintoraisio Oy;Ravintoraisio Oy, Myllyteollisuus;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;22.13339;60.48558;Raisionkaari;55;Raisio;21200;FI;2019;functional;9876.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100223244;232705;6715379
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223252.ProductionFacility;Nordic Soya Oy;Nordic Soya Oy, soijajalostamo;8(b)(ii);Treatment and processing intended for the production of food and beverage products from vegetable raw materials;21.47677;60.81032;Betorantie;42;Uusikaupunki;23500;FI;2019;functional;9877.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100223252;199736;6754309
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100223434.ProductionFacility;HSY;HSY, Ämmässuon vaarallisen jätteen kaatopaikka;5(d);Landfills (excluding landfills of inert waste and landfills, which were definitely closed before 16.7.2001 or for which the after-care phase required by the competent authorities according to Article 13 of Council Directive 1999/31/EC of 26 April 1999 on ;24.51973;60.23656;Ämmässuontie;8;Espoo;02820;FI;2019;functional;9878.0;Centre for Economic Development, Transport and the Environment for Uusimaa;0295021000;0100223434;362667;6680338
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100224235.ProductionFacility;Joupin Broiler Ky;Joupin Broiler Ky, Broilerlihantuotanto;7(a)(i);Installations for the intensive rearing of poultry with 40,000 places for poultry;;;;;Seinäjoki;;FI;2019;functional;9879.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100224235;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100224677.ProductionFacility;Naapurin Maalaiskana Oy;Naapurin Maalaiskana Oy, Siipikarjan teurastamo ja lihajalostamo, Lieto;8(a);Slaughterhouses;22.42877;60.57134;Tiemestarintie;6;Lieto as;21360;FI;2019;functional;9880.0;Centre for Economic Development, Transport and the Environment for Southwest Finland;0295022500;0100224677;249574;6723751
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100224704.ProductionFacility;Berner Oy, etikkatehdas ja teknokemian tehdas;Berner Oy, etikkatehdas ja teknokemian tehdas, H2 ;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;28.65973;62.41482;Mustikkatie;7;Heinävesi;79700;FI;2019;functional;9881.0;Centre for Economic Development, Transport and the Environment for South Savo;0295024000;0100224704;585741;6921494
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100225683.ProductionFacility;Svinhusverksamhet;Svinhusverksamhet;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);;;;;Jepua;;FI;2019;functional;9883.0;Centre for Economic Development, Transport and the Environment for South Ostrobothnia;;0100225683;;
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100225798.ProductionFacility;Kaslink Foods Oy;Kaslink Foods Oy, Elintarviketeollisuus;8(c);Treatment and processing of milk;26.61839;60.84831;Tanssilavantie;10;Koria;45610;FI;2019;functional;9884.0;Centre for Economic Development, Transport and the Environment for Southeast Finland;0295029000;0100225798;479262;6745952
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100225803.ProductionFacility;St1 Oy, Cellunolix;St1 Oy, Cellunolix, Bioetanolitehdas;4(a)(ii);Chemical installations for the production on an industrial scale of basic organic chemicals: Oxygen-containing hydrocarbons such as alcohols, aldehydes, ketones, carboxylic acids, esters, acetates, ethers, peroxides, epoxy resins;27.6815;64.23246;Tehdaskatu;15;Kajaani;87100;FI;2019;functional;9885.0;Centre for Economic Development, Transport and the Environment for Kainuu;0295023500;0100225803;533056;7123095
