Facility_INSPIRE_ID;reportingYear;nameOfFeature;mainActivityCode;mainActivityName;city;wasteClassificationCode;wasteClassificationName;wasteTreatmentCode;wasteTreatmentName;totalWasteQuantityTNE;methodCode;methodName;nameOfReceiver;ReceivingSite_city;ReceivingSite_postalCode;ReceivingSite_countryName;facilityId
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050284.ProductionFacility;2021;Fortum Waste Solutions Oy, Juvanmalmin jätteenkäsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;Espoo;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.3;M;Measured: analytical method used;;;;;0100050284
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050284.ProductionFacility;2021;Fortum Waste Solutions Oy, Juvanmalmin jätteenkäsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;Espoo;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;2080.0;M;Measured: analytical method used;;;;;0100050284
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050284.ProductionFacility;2021;Fortum Waste Solutions Oy, Juvanmalmin jätteenkäsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;Espoo;NONHW;Non-hazardous waste;R;Destined for recovery;2050.0;M;Measured: analytical method used;;;;;0100050284
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050284.ProductionFacility;2022;Fortum Waste Solutions Oy, Juvanmalmin jätteenkäsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;Espoo;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;2000.0;M;Measured: analytical method used;;;;;0100050284
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050284.ProductionFacility;2022;Fortum Waste Solutions Oy, Juvanmalmin jätteenkäsittelylaitos;5(a);Installations for the recovery or disposal of hazardous waste;Espoo;NONHW;Non-hazardous waste;D;Destined for disposal;2010.0;M;Measured: analytical method used;;;;;0100050284
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2018;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.23;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2018;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;232.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2018;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;177.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2018;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;14300.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2019;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.13;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2019;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;62.4;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2019;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;7120.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2019;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;4700.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2017;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;15.4;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2017;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;153.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2017;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;6250.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2020;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.13;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2020;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;41.3;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2020;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;3070.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2020;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;7640.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2021;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.17;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2021;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;35.1;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2021;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;4670.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2021;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;167.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2022;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;0.18;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2022;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;42.4;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2022;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;R;Destined for recovery;10600.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100050963.ProductionFacility;2022;Metsä Board Oyj, Metsä Board Kaskinen Pulp Mill;6(a);Industrial plants for the production of pulp from timber or similar fibrous materials;Kaskinen;NONHW;Non-hazardous waste;D;Destined for disposal;1010.0;M;Measured: analytical method used;;;;;0100050963
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2018;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;6300.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2018;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;D;Destined for disposal;12.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2019;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;6710.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2017;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;6000.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2017;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;D;Destined for disposal;10.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2020;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;6810.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2021;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;11100.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100051074.ProductionFacility;2022;PL Agro Oy, Sianlihan tuotanto;7(a)(ii);Installations for the intensive rearing of pigs with 2,000 places for production pigs (over 30 kg);Alavus;NONHW;Non-hazardous waste;R;Destined for recovery;10900.0;M;Measured: analytical method used;;;;;0100051074
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2018;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;1.44;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2018;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;10.7;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2018;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;NONHW;Non-hazardous waste;R;Destined for recovery;1530.0;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2018;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;NONHW;Non-hazardous waste;D;Destined for disposal;6400.0;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2019;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;R;Destined for recovery;1.56;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2019;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;HW;Hazardous waste as defined by Article 2(14) of the E-PRTR;D;Destined for disposal;16.5;M;Measured: analytical method used;;;;;0100053104
http://paikkatiedot.fi/so/1002031/pf/ProductionFacility/0100053104.ProductionFacility;2019;Valmet Technologies Oy, Rautpohjan Valimo;2(d);Ferrous metal foundries with a production capacity of 20 tonnes per day;Jyväskylä;NONHW;Non-hazardous waste;R;Destined for recovery;1400.0;M;Measured: analytical method used;;;;;0100053104
